Tall viser til kolonnenummer:
0=Tid, 1=Lys 
 
 
0,11
0.06082701683044434,11
0.1133370399475098,11
0.1636970043182373,11
0.2233381271362305,11
0.2741270065307617,11
0.3281700611114502,11
0.3804881572723389,11
0.433845043182373,11
0.4834949970245361,11
0.5405819416046143,11
0.5937900543212891,11
0.6435749530792236,11
0.6935231685638428,11
0.7439060211181641,11
0.7941279411315918,11
0.8429601192474365,11
0.8917140960693359,11
0.9433081150054932,11
1.009711027145386,11
1.064396142959595,11
1.114519119262695,11
1.168720960617065,11
1.218507051467896,11
1.268496036529541,11
1.31553316116333,11
1.369148015975952,11
1.423845052719116,11
1.478208065032959,11
1.528723955154419,11
1.579761028289795,11
1.630690097808838,11
1.683711051940918,11
1.734204053878784,11
1.791968107223511,11
1.846652984619141,11
1.89731502532959,11
1.94876503944397,11
2.001301050186157,11
2.049643039703369,11
2.100402116775513,11
2.154054164886475,11
2.213436126708984,11
2.263787984848022,11
2.314279079437256,11
2.370794057846069,11
2.420639991760254,11
2.471583127975464,11
2.523712158203125,11
2.574769973754883,11
2.631632089614868,11
2.682894945144653,11
2.73442006111145,11
2.791521072387695,11
2.841892957687378,11
2.890040159225464,11
2.942010164260864,11
2.999811172485352,11
3.058359146118164,11
3.109553098678589,11
3.160506963729858,11
3.219624042510986,11
3.269454002380371,11
3.322932004928589,11
3.373593091964722,11
3.427072048187256,11
3.485934972763062,11
3.541353940963745,11
3.593686103820801,11
3.643241167068481,11
3.698589086532593,11
3.753210067749023,11
3.811828136444092,11
3.866438150405884,11
3.92204213142395,11
3.986066102981567,11
4.038352012634277,11
4.09084415435791,11
4.141914129257202,11
4.195415019989014,11
4.25440502166748,11
4.309482097625732,11
4.361902952194214,11
4.414458036422729,11
4.472437143325806,11
4.529798984527588,11
4.583333969116211,11
4.640968084335327,11
4.698133945465088,11
4.748643159866333,11
4.809751033782959,11
4.860878944396973,11
4.913489103317261,11
4.971868991851807,11
5.043921947479248,11
5.103734970092773,10
5.156903028488159,11
5.211894989013672,11
5.265239000320435,11
5.319841146469116,11
5.395668029785156,11
5.462012052536011,10
5.533615112304688,10
5.593402147293091,11
5.656255960464478,10
5.72377610206604,15
5.782058000564575,21
5.846766948699951,28
5.907993078231812,36
5.969066143035889,37
6.035555124282837,23
6.101623058319092,17
6.16072416305542,16
6.228269100189209,18
6.284958124160767,18
6.339862108230591,17
6.400999069213867,17
6.468338012695313,16
6.521827936172485,16
6.579720020294189,15
6.643675088882446,12
6.704669952392578,12
6.755795001983643,12
6.808187007904053,12
6.865431070327759,12
6.920691967010498,12
6.969865083694458,12
7.043079137802124,12
7.103863954544067,13
7.167777061462402,13
7.224593162536621,13
7.280876159667969,13
7.333663940429688,13
7.386909961700439,13
7.449172019958496,13
7.500220060348511,13
7.565027952194214,12
7.633543968200684,12
7.691892147064209,12
7.753714084625244,12
7.823363065719604,12
7.883795976638794,12
7.949480056762695,13
8.024379968643188,12
8.079859972000122,12
8.137933969497681,12
8.200004100799561,12
8.253268003463745,12
8.320999145507813,12
8.384886980056763,12
8.43633508682251,12
8.499897003173828,12
8.553810119628906,12
8.60814094543457,12
8.66135311126709,12
8.718608140945435,12
