0.0,50.0 
0.06082701683044434,40.0 
0.1133370399475098,30.0 
0.1636970043182373,20.0 
0.2233381271362305,10.0 
0.2741270065307617,0.0 
0.3281700611114502,-10.0 
0.3804881572723389,-20.0 
0.433845043182373,-30.0 
0.4834949970245361,-40.0 
0.5405819416046143,-50.0 
0.0,50.0 
0.06082701683044434,40.0 
0.1133370399475098,30.0 
0.1636970043182373,20.0 
0.2233381271362305,10.0 
0.2741270065307617,0.0 
0.3281700611114502,-10.0 
0.3804881572723389,-20.0 
0.433845043182373,-30.0 
0.4834949970245361,-40.0 
0.5405819416046143,-50.0 
